1.99974814554336	1.85734741817502	2.3532353793736	1.8932445981971	1.86249538662827	1.9057185217569	2.3060522685117	2.59837767714159	1.70653174237348	2.41087282617132	2.31155663478094	1.9485456593122	1.4562612760309	2.5407798301012	2.27053128618428	1.91643025611539	2.35483916954557	1.71241230633739	2.11246885479086	1.85990160252298	1.74630969861417	1.66402140287684	1.6193924763629	1.47087358648666	1.45261809835629
1.99420417951679	2.50361545784447	2.29102416060394	1.67360454415135	1.77872209999097	2.42896991527236	2.15137561637022	1.91641045623672	2.20273650163072	2.23138692606092	2.29282594956258	1.81715366448234	2.43199929670831	2.44124584004549	2.23465390604086	2.44463161929744	2.68110157020958	2.03839750870007	1.92054863087799	1.83958692701131	1.67211955325138	1.6215704630162	1.60066179114454	1.45810266474687	1.00278465493563
2.49541605173762	2.51055507732956	2.00278945557856	2.02218633211823	2.6119099525351	2.64653596791428	2.28630826074899	1.72967873050259	1.67304255440418	1.72301035018233	2.55266049225713	2.50411198012823	1.73544597834714	1.56596548797788	2.64649091129049	2.5219318748354	1.87775732457372	1.69836437697165	2.26204526884048	2.03133282674669	1.74132586775115	1.63879952032718	1.51960222210257	1.45474321216331	1.11470087245393
2.58548424268489	2.06629676680426	2.08918553168731	1.982739257994	2.59028277311805	2.3846443421609	2.07774114924579	2.60684108235923	1.74098794307276	2.44812912507471	1.43841018604105	2.16332620612639	1.52645082891797	1.84105870450041	2.60508387403159	2.32701692033921	1.75457251514409	2.20921637745195	2.23908891902176	1.79356902303047	1.66346802184976	1.63463178262702	1.47945677030967	1.26388335380781	0.921723352780523
1.87909216673187	2.52581954629071	2.08591686336306	1.86956353372328	1.75848254156237	2.00625749141127	2.32991085163415	2.60717120346482	2.27334888609518	2.1016048047484	2.02714425496609	2.41976967235834	1.63291802722841	2.27357757328738	1.69118752380253	1.76433693368285	2.10797755450454	1.25822168570513	1.79286184945736	1.71494050016633	2.45881419897432	2.31525962552015	1.85742786672354	1.61709287352775	1.57286477055509
2.45155719207498	2.00444323968644	1.85169544110558	2.28537783240522	1.61175683904294	2.46367761326191	1.81008961793688	2.59994468819111	2.05588261211999	2.21747298213282	1.93015039384508	2.71701728478782	2.20905729345964	1.95384238695763	2.19365902251776	1.80812290808391	1.46251557740924	1.8040065386242	1.77503949427809	1.74290132086673	2.40774072604829	1.97829667071087	1.64043421294559	1.58936074001956	1.49439457200277
3.13868479785853	2.10400208620825	2.71927835613997	3.10882819464403	2.27062846022515	2.18608897518023	2.82362630844749	2.82946999398864	2.78876440712494	2.45434792728103	2.85420867988766	1.39243639392297	2.28433046379593	1.48803758778667	4.05405371585824	1.69231631682136	1.57686911595924	1.82282946498869	1.51661783998362	1.29917517692477	1.15365864767857	1.10973715678045	1.05475395706355	0.915431484226053	0.812109618030686
2.23011057204051	2.35386656776198	2.49411502074946	3.36010667291328	2.63710387445111	2.16275177275146	2.6801118984445	2.18646437253833	2.71506139248394	2.51547513042556	2.03379026699762	2.56032260147366	1.89589430412091	1.8943927146885	1.6977846050044	2.00245710084124	2.04587806192855	1.63720798465175	1.31879594550832	1.23754744396944	1.11030025281761	1.08114439133823	1.02034253257073	0.914155133208501	0.764534259513695
2.36072079198225	1.60460909087839	2.20599191100245	2.40184851575084	1.97952825999602	2.42643017900136	1.81132404784175	2.25396809987067	2.1044679006426	2.60270165089163	2.2679393907673	2.49315786630108	2.39275767956697	1.83635418530912	1.75740689464212	1.7036216456239	2.23379731244703	1.83896588810136	1.73876091955575	2.28183153915507	1.96634839418794	1.70720416319143	1.67734633268387	1.58087689055625	1.40835149741848
2.53568905056003	1.82043598869465	2.38235307773609	1.89639169252692	1.87502321513593	2.35913794180514	2.20730567664946	1.78413595796625	2.62146370165765	1.97240015803176	2.51120235832014	2.49123206525226	1.63163361956892	2.05789517226475	2.15027030860091	1.86037129866315	2.50918686242795	1.07868601486444	1.65899054679665	2.07219886169857	1.74274442583482	1.68253280509754	1.64550993945493	1.46551876964845	1.35137944337702
