2.31155663478094	1
2.29282594956258	1
2.55266049225713	1
1.43841018604105	1
2.02714425496609	1
1.93015039384508	1
2.85420867988766	1
2.03379026699762	1
2.2679393907673	1
2.51120235832014	1
2.33172113792737	1
2.5232270638377	1
2.26666263308673	1
2.26787841496291	1
2.47163046377288	1
2.77424949732251	1
2.43278222593884	1
2.77911187706901	1
1.99974814554336	2
1.99420417951679	2
2.49541605173762	2
2.58548424268489	2
1.87909216673187	2
2.45155719207498	2
3.13868479785853	2
2.23011057204051	2
2.36072079198225	2
2.53568905056003	2
2.49460500065416	2
1.8944866043553	2
1.60499760553757	2
2.85786368288299	2
1.98116416751977	2
1.812654216981	2
2.40144555914697	2
1.66953187974508	2
2.41087282617132	3
2.23138692606092	3
1.72301035018233	3
2.44812912507471	3
2.1016048047484	3
2.21747298213282	3
2.45434792728103	3
2.51547513042556	3
2.60270165089163	3
1.97240015803176	3
2.19692271115509	3
2.13462728934946	3
2.6632244247725	3
2.29392354501447	3
2.35444392450974	3
1.85015978675934	3
2.46304953398906	3
2.08219741814917	3
1.70653174237348	4
2.20273650163072	4
1.67304255440418	4
1.74098794307276	4
2.27334888609518	4
2.05588261211999	4
2.78876440712494	4
2.71506139248394	4
2.1044679006426	4
2.62146370165765	4
2.65833463455715	4
1.90535330574331	4
2.28214244739746	4
1.82370135374173	4
2.39852303053436	4
2.49372751127131	4
2.23861341242311	4
2.52972850719257	4
2.3532353793736	5
2.29102416060394	5
2.00278945557856	5
2.08918553168731	5
2.08591686336306	5
1.85169544110558	5
2.71927835613997	5
2.49411502074946	5
2.20599191100245	5
2.38235307773609	5
2.33955472889038	5
2.14460738922862	5
2.4435046710568	5
2.28566421931107	5
2.42623537284376	5
1.83544119831286	5
1.89986729703582	5
2.01725169723941	5
2.59837767714159	6
1.91641045623672	6
1.72967873050259	6
2.60684108235923	6
2.60717120346482	6
2.59994468819111	6
2.82946999398864	6
2.18646437253833	6
2.25396809987067	6
1.78413595796625	6
2.17921401259686	6
1.44714364700148	6
1.76852312183105	6
1.66527298869437	6
1.89774605643723	6
2.21556918742723	6
1.72083436537591	6
2.18607225291653	6
1.9057185217569	7
2.42896991527236	7
2.64653596791428	7
2.3846443421609	7
2.00625749141127	7
2.46367761326191	7
2.18608897518023	7
2.16275177275146	7
2.42643017900136	7
2.35913794180514	7
1.83234283807093	7
1.98547408420043	7
2.05151490417299	7
1.7668164608875	7
2.05537038427079	7
2.42125890565634	7
2.15165226841956	7
2.20279435023914	7
2.3060522685117	8
2.15137561637022	8
2.28630826074899	8
2.07774114924579	8
2.32991085163415	8
1.81008961793688	8
2.82362630844749	8
2.6801118984445	8
1.81132404784175	8
2.20730567664946	8
1.97407658848805	8
2.85913821050101	8
1.88942206980871	8
1.63459304698341	8
2.31691280162646	8
1.7687603709672	8
2.0169665349083	8
1.99437187582945	8
1.85734741817502	9
2.50361545784447	9
2.51055507732956	9
2.06629676680426	9
2.52581954629071	9
2.00444323968644	9
2.10400208620825	9
2.35386656776198	9
1.60460909087839	9
1.82043598869465	9
2.29121161503973	9
2.41521916818463	9
2.01892852515384	9
1.85174995533571	9
1.74090748658063	9
2.6056245578115	9
2.41768198937441	9
2.11798083504175	9
1.8932445981971	10
1.67360454415135	10
2.02218633211823	10
1.982739257994	10
1.86956353372328	10
